,a_scan_id,b_sample_name,c_clock,d_pos_x,e_pos_th,f_temperature
144,485226.0,HoP2_PB16Mo111,3420.7212586402893,0.002450000000003172,0.07000000000000028,-127.049
145,485226.0,HoP2_PB16Mo111,3420.7212586402893,0.002450000000003172,0.07000000000000028,-127.049
146,485226.0,HoP2_PB16Mo111,3420.7212586402893,0.002450000000003172,0.07000000000000028,-127.049
147,485226.0,HoP2_PB16Mo111,3420.7212586402893,0.002450000000003172,0.07000000000000028,-127.049
148,485226.0,HoP2_PB16Mo111,3420.7212586402893,0.002450000000003172,0.07000000000000028,-127.049
149,485226.0,HoP2_PB16Mo111,3420.7212586402893,0.002450000000003172,0.07000000000000028,-127.049
150,485226.0,HoP2_PB16Mo111,3420.7212586402893,0.002450000000003172,0.07000000000000028,-127.049
151,485226.0,HoP2_PB16Mo111,3420.7212586402893,0.002450000000003172,0.07000000000000028,-127.049
152,485226.0,HoP2_PB16Mo111,3420.7212586402893,0.002450000000003172,0.07000000000000028,-127.049
153,485226.0,HoP2_PB16Mo111,3420.7212586402893,0.002450000000003172,0.07000000000000028,-127.049
154,485226.0,HoP2_PB16Mo111,3420.7212586402893,0.002450000000003172,0.07000000000000028,-127.049
155,485226.0,HoP2_PB16Mo111,3420.7212586402893,0.002450000000003172,0.07000000000000028,-127.049
156,485226.0,HoP2_PB16Mo111,3420.7212586402893,0.002450000000003172,0.07000000000000028,-127.049
157,485226.0,HoP2_PB16Mo111,3420.7212586402893,0.002450000000003172,0.07000000000000028,-127.049
158,485226.0,HoP2_PB16Mo111,3420.7212586402893,0.002450000000003172,0.07000000000000028,-127.049
159,485226.0,HoP2_PB16Mo111,3420.7212586402893,0.002450000000003172,0.07000000000000028,-127.049
160,485226.0,HoP2_PB16Mo111,3420.7212586402893,0.002450000000003172,0.07000000000000028,-127.049
161,485226.0,HoP2_PB16Mo111,3420.7212586402893,0.002450000000003172,0.07000000000000028,-127.049
162,485226.0,HoP2_PB16Mo111,3420.7212586402893,0.002450000000003172,0.07000000000000028,-127.049
163,485226.0,HoP2_PB16Mo111,3420.7212586402893,0.002450000000003172,0.07000000000000028,-127.049
164,485226.0,HoP2_PB16Mo111,3420.7212586402893,0.002450000000003172,0.07000000000000028,-127.049
165,485226.0,HoP2_PB16Mo111,3420.7212586402893,0.002450000000003172,0.07000000000000028,-127.049
166,485226.0,HoP2_PB16Mo111,3420.7212586402893,0.002450000000003172,0.07000000000000028,-127.049
167,485226.0,HoP2_PB16Mo111,3420.7212586402893,0.002450000000003172,0.07000000000000028,-127.049
168,485226.0,HoP2_PB16Mo111,3420.7212586402893,0.002450000000003172,0.07000000000000028,-127.049
169,485226.0,HoP2_PB16Mo111,3420.7212586402893,0.002450000000003172,0.07000000000000028,-127.049
170,485226.0,HoP2_PB16Mo111,3420.7212586402893,0.002450000000003172,0.07000000000000028,-127.049
171,485226.0,HoP2_PB16Mo111,3420.7212586402893,0.002450000000003172,0.07000000000000028,-127.049
172,485192.0,HoP2_PB16Mo5,3057.156051158905,0.0004500000000007276,0.1492187499999993,-273.15
173,485191.0,HoP2_PB16Mo5,3044.163096666336,0.0004500000000007276,0.12890625,-273.15
174,485190.0,HoP2_PB16Mo5,3031.1759462356567,0.0004500000000007276,0.10890625000000043,-127.027
175,485189.0,HoP2_PB16Mo5,3018.2110283374786,0.0004500000000007276,0.08890624999999908,-127.071
176,485188.0,HoP2_PB16Mo5,3005.123624563217,0.0004500000000007276,0.07296874999999936,-127.054
177,485187.0,HoP2_PB16Mo5,2981.121530532837,0.0004500000000007276,0.14968750000000064,-127.049
178,485186.0,HoP2_PB16Mo5,2961.159212589264,0.0004500000000007276,0.12890625,-273.15
179,485185.0,HoP2_PB16Mo5,2941.1747982501984,0.0004500000000007276,0.10906250000000028,-127.047
180,485184.0,HoP2_PB16Mo5,2921.146283864975,0.0004500000000007276,0.08890624999999908,-127.02
181,485183.0,HoP2_PB16Mo5,2916.3490421772003,0.0004500000000007276,0.06625000000000014,-127.054
182,485183.0,HoP2_PB16Mo5,2916.3490421772003,0.0004500000000007276,0.06625000000000014,-127.054
183,485183.0,HoP2_PB16Mo5,2916.3490421772003,0.0004500000000007276,0.06625000000000014,-127.054
184,485183.0,HoP2_PB16Mo5,2916.3490421772003,0.0004500000000007276,0.06625000000000014,-127.054
185,485183.0,HoP2_PB16Mo5,2916.3490421772003,0.0004500000000007276,0.06625000000000014,-127.054
186,485183.0,HoP2_PB16Mo5,2916.3490421772003,0.0004500000000007276,0.06625000000000014,-127.054
187,485183.0,HoP2_PB16Mo5,2916.3490421772003,0.0004500000000007276,0.06625000000000014,-127.054
188,485183.0,HoP2_PB16Mo5,2916.3490421772003,0.0004500000000007276,0.06625000000000014,-127.054
189,485183.0,HoP2_PB16Mo5,2916.3490421772003,0.0004500000000007276,0.06625000000000014,-127.054
190,485183.0,HoP2_PB16Mo5,2916.3490421772003,0.0004500000000007276,0.06625000000000014,-127.054
191,485183.0,HoP2_PB16Mo5,2916.3490421772003,0.0004500000000007276,0.06625000000000014,-127.054
192,485183.0,HoP2_PB16Mo5,2916.3490421772003,0.0004500000000007276,0.06625000000000014,-127.054
193,485183.0,HoP2_PB16Mo5,2916.3490421772003,0.0004500000000007276,0.06625000000000014,-127.054
194,485183.0,HoP2_PB16Mo5,2916.3490421772003,0.0004500000000007276,0.06625000000000014,-127.054
195,485183.0,HoP2_PB16Mo5,2916.3490421772003,0.0004500000000007276,0.06625000000000014,-127.054
196,485183.0,HoP2_PB16Mo5,2916.3490421772003,0.0004500000000007276,0.06625000000000014,-127.054
197,485183.0,HoP2_PB16Mo5,2916.3490421772003,0.0004500000000007276,0.06625000000000014,-127.054
198,485183.0,HoP2_PB16Mo5,2916.3490421772003,0.0004500000000007276,0.06625000000000014,-127.054
199,485183.0,HoP2_PB16Mo5,2916.3490421772003,0.0004500000000007276,0.06625000000000014,-127.054
200,485183.0,HoP2_PB16Mo5,2916.3490421772003,0.0004500000000007276,0.06625000000000014,-127.054
201,485183.0,HoP2_PB16Mo5,2916.3490421772003,0.0004500000000007276,0.06625000000000014,-127.054
